Order_ID,Order_Date,Customer_ID,Product_ID,Salesperson_ID,Quantity,Discount_Percentage,Payment_Mode,Sales_Channel,Order_Status
ORD052486,2024-11-06,CUST06342,PROD0128,EMP004,3,10,Cash,Retail Store,Delivered
ORD052487,2024-02-09,CUST02739,PROD0004,EMP003,1,10,Credit Card,Online,Delivered
ORD052488,2023-06-26,CUST02805,PROD0105,EMP004,2,5,UPI,Retail Store,Delivered
ORD052489,2024-02-27,CUST03235,PROD0118,EMP002,2,5,UPI,Retail Store,Delivered
ORD052490,2024-08-30,CUST09280,PROD0148,EMP007,2,15,Debit Card,Retail Store,Delivered
ORD052491,2023-12-28,CUST08540,PROD0105,EMP003,1,15,Debit Card,Retail Store,Delivered
ORD052492,2023-11-05,CUST05583,PROD0143,EMP012,3,10,UPI,Retail Store,Delivered
ORD052493,2024-06-26,CUST06394,PROD0236,EMP017,6,20,UPI,Retail Store,Delivered
ORD052494,2024-07-16,CUST02054,PROD0122,EMP005,1,20,Cash,Online,Delivered
ORD052495,2023-04-21,CUST02603,PROD0158,EMP014,1,20,Debit Card,Retail Store,Delivered
ORD052496,2023-04-19,CUST09766,PROD0068,EMP010,2,15,Credit Card,Retail Store,Delivered
ORD052497,2024-09-30,CUST08154,PROD0141,EMP005,2,15,Debit Card,Retail Store,Delivered
ORD052498,2024-02-08,CUST05416,PROD0171,EMP007,3,0,UPI,Online,Delivered
ORD052499,2023-09-24,CUST00976,PROD0196,EMP017,5,5,Cash,Retail Store,Delivered
ORD052500,2023-11-14,CUST06655,PROD0032,EMP011,3,15,Cash,Retail Store,Delivered
ORD052501,2023-03-29,CUST09394,PROD0243,EMP008,4,10,Credit Card,Retail Store,Delivered
ORD052502,2023-03-07,CUST01894,PROD0068,EMP011,2,10,UPI,Retail Store,Delivered
ORD052503,2024-02-07,CUST05304,PROD0132,EMP009,2,20,Debit Card,Retail Store,Delivered
ORD052504,2023-08-21,CUST04971,PROD0170,EMP014,1,10,Cash,Retail Store,Delivered
ORD052505,2024-07-08,CUST08778,PROD0094,EMP013,2,0,UPI,Online,Delivered
ORD052506,2024-11-10,CUST04550,PROD0189,EMP006,4,15,Credit Card,Retail Store,Delivered
ORD052507,2024-12-24,CUST08074,PROD0193,EMP018,1,0,Debit Card,Retail Store,Delivered
ORD052508,2024-02-17,CUST07213,PROD0169,EMP014,2,15,Credit Card,Retail Store,Delivered
ORD052509,2023-03-23,CUST06592,PROD0197,EMP002,5,5,Debit Card,Online,Delivered
ORD052510,2023-12-15,CUST06423,PROD0138,EMP012,1,15,Debit Card,Online,Delivered
ORD052511,2023-11-24,CUST00993,PROD0135,EMP014,3,20,UPI,Retail Store,Delivered
ORD052512,2023-07-03,CUST03087,PROD0183,EMP007,4,0,UPI,Retail Store,Delivered
ORD052513,2023-02-24,CUST05336,PROD0045,EMP009,2,10,Credit Card,Retail Store,Delivered
ORD052514,2024-12-03,CUST01984,PROD0184,EMP015,1,5,Net Banking,Online,Delivered
ORD052515,2023-07-13,CUST03952,PROD0160,EMP008,1,10,Debit Card,Retail Store,Delivered
ORD052516,2023-11-09,CUST07308,PROD0222,EMP009,5,5,Credit Card,Retail Store,Delivered
ORD052517,2024-06-11,CUST01091,PROD0043,EMP007,1,15,UPI,Retail Store,Delivered
ORD052518,2023-12-16,CUST07277,PROD0227,EMP009,5,15,UPI,Online,Delivered
ORD052519,2024-11-17,CUST04313,PROD0234,EMP002,4,15,UPI,Retail Store,Delivered
ORD052520,2023-04-07,CUST06779,PROD0082,EMP009,1,0,EMI,Retail Store,Delivered
ORD052521,2023-02-17,CUST08135,PROD0063,EMP011,1,0,UPI,Online,Delivered
ORD052522,2024-11-12,CUST02260,PROD0011,EMP013,4,10,Net Banking,Retail Store,Delivered
ORD052523,2023-11-16,CUST07297,PROD0079,EMP005,2,15,Credit Card,Retail Store,Delivered
ORD052524,2023-05-20,CUST05571,PROD0242,EMP007,3,10,UPI,Online,Delivered
ORD052525,2023-06-01,CUST02739,PROD0042,EMP004,1,10,UPI,Online,Delivered
ORD052526,2024-10-28,CUST05356,PROD0012,EMP017,4,10,EMI,Online,Delivered
ORD052527,2024-04-13,CUST08022,PROD0069,EMP011,2,10,UPI,Retail Store,Returned
ORD052528,2023-09-14,CUST01259,PROD0031,EMP003,2,10,UPI,Online,Delivered
ORD052529,2024-12-16,CUST09170,PROD0270,EMP008,3,25,Cash,Online,Delivered
ORD052530,2023-05-21,CUST02554,PROD0208,EMP013,5,15,Debit Card,Retail Store,Delivered
ORD052531,2023-03-20,CUST02591,PROD0240,EMP006,4,25,Credit Card,Retail Store,Delivered
ORD052532,2024-08-14,CUST01689,PROD0156,EMP005,1,10,Cash,Retail Store,Delivered
ORD052533,2023-05-03,CUST02614,PROD0107,EMP007,2,15,UPI,Retail Store,Delivered
ORD052534,2024-02-11,CUST06155,PROD0209,EMP001,5,10,UPI,Retail Store,Delivered
ORD052535,2024-03-01,CUST09209,PROD0128,EMP008,1,15,Cash,Retail Store,Delivered
ORD052536,2023-12-22,CUST00023,PROD0049,EMP017,2,5,Credit Card,Retail Store,Delivered
ORD052537,2023-06-06,CUST09718,PROD0087,EMP004,2,10,Cash,Online,Delivered
ORD052538,2023-06-18,CUST00681,PROD0118,EMP006,1,15,Credit Card,Retail Store,Delivered
ORD052539,2023-06-12,CUST06324,PROD0263,EMP009,3,15,Credit Card,Online,Delivered
ORD052540,2023-10-16,CUST05632,PROD0204,EMP007,1,5,UPI,Retail Store,Delivered
ORD052541,2024-10-14,CUST04939,PROD0270,EMP003,8,10,UPI,Retail Store,Delivered
ORD052542,2024-03-18,CUST06384,PROD0223,EMP012,5,15,Credit Card,Retail Store,Delivered
ORD052543,2024-11-23,CUST08619,PROD0250,EMP019,3,15,UPI,Retail Store,Delivered
ORD052544,2023-04-18,CUST07413,PROD0225,EMP003,2,5,UPI,Retail Store,Delivered
ORD052545,2024-08-10,CUST07244,PROD0257,EMP011,8,10,Debit Card,Online,Delivered
ORD052546,2024-03-19,CUST03804,PROD0124,EMP016,1,15,Cash,Retail Store,Delivered
ORD052547,2024-12-20,CUST08964,PROD0138,EMP003,2,10,Debit Card,Retail Store,Delivered
ORD052548,2023-10-25,CUST05385,PROD0040,EMP009,3,10,UPI,Retail Store,Delivered
ORD052549,2024-07-26,CUST00510,PROD0195,EMP008,2,10,Debit Card,Retail Store,Delivered
ORD052550,2023-10-19,CUST06517,PROD0122,EMP008,3,20,UPI,Online,Cancelled
ORD052551,2023-01-05,CUST08271,PROD0069,EMP010,2,0,Credit Card,Retail Store,Delivered
ORD052552,2024-10-14,CUST01932,PROD0014,EMP019,3,5,UPI,Online,Delivered
ORD052553,2023-08-31,CUST07524,PROD0170,EMP002,2,15,EMI,Retail Store,Delivered
ORD052554,2023-08-26,CUST08057,PROD0090,EMP019,1,10,Credit Card,Retail Store,Delivered
ORD052555,2023-05-25,CUST04769,PROD0044,EMP014,1,0,Cash,Retail Store,Delivered
ORD052556,2024-01-02,CUST04574,PROD0125,EMP009,1,10,UPI,Retail Store,Delivered
ORD052557,2023-01-02,CUST06084,PROD0039,EMP013,1,5,UPI,Retail Store,Cancelled
ORD052558,2024-01-14,CUST02848,PROD0150,EMP019,2,15,UPI,Online,Delivered
ORD052559,2023-05-10,CUST03731,PROD0183,EMP009,4,10,UPI,Retail Store,Delivered
ORD052560,2024-07-30,CUST08991,PROD0081,EMP002,1,5,UPI,Online,Delivered
ORD052561,2024-03-01,CUST08942,PROD0219,EMP019,4,10,UPI,Retail Store,Delivered
ORD052562,2023-04-18,CUST01731,PROD0119,EMP006,2,10,Credit Card,Online,Delivered
ORD052563,2023-12-19,CUST00697,PROD0157,EMP007,2,10,UPI,Retail Store,Delivered
ORD052564,2023-12-11,CUST03891,PROD0226,EMP016,2,0,UPI,Retail Store,Delivered
ORD052565,2023-02-14,CUST09172,PROD0057,EMP008,2,5,UPI,Online,Returned
ORD052566,2024-12-09,CUST04858,PROD0158,EMP019,2,15,UPI,Retail Store,Delivered
ORD052567,2023-03-17,CUST03830,PROD0031,EMP019,2,5,Debit Card,Retail Store,Delivered
ORD052568,2024-08-31,CUST01923,PROD0247,EMP017,2,25,Cash,Retail Store,Delivered
ORD052569,2023-06-19,CUST04583,PROD0201,EMP017,4,15,Credit Card,Online,Delivered
ORD052570,2024-11-21,CUST06587,PROD0152,EMP003,3,20,UPI,Online,Delivered
ORD052571,2023-02-22,CUST09360,PROD0170,EMP013,2,10,Credit Card,Retail Store,Delivered
ORD052572,2024-01-28,CUST01705,PROD0250,EMP005,7,15,Debit Card,Retail Store,Delivered
ORD052573,2023-10-22,CUST05446,PROD0040,EMP002,2,10,Credit Card,Retail Store,Delivered
ORD052574,2024-12-04,CUST00538,PROD0219,EMP018,4,5,UPI,Online,Delivered
ORD052575,2024-09-06,CUST07068,PROD0140,EMP001,1,15,Credit Card,Retail Store,Delivered
ORD052576,2023-10-24,CUST02261,PROD0107,EMP018,2,5,Cash,Retail Store,Cancelled
ORD052577,2024-08-03,CUST06186,PROD0247,EMP001,2,25,Credit Card,Retail Store,Delivered
ORD052578,2023-07-25,CUST03381,PROD0084,EMP011,2,10,Credit Card,Online,Delivered
ORD052579,2023-08-07,CUST01134,PROD0089,EMP015,1,15,Credit Card,Retail Store,Delivered
ORD052580,2024-11-03,CUST09925,PROD0220,EMP004,2,5,Debit Card,Retail Store,Delivered
ORD052581,2024-04-04,CUST00625,PROD0247,EMP020,4,10,UPI,Online,Delivered
ORD052582,2023-06-23,CUST08994,PROD0019,EMP014,2,10,UPI,Retail Store,Delivered
ORD052583,2023-07-14,CUST07498,PROD0058,EMP004,1,5,UPI,Online,Delivered
ORD052584,2024-09-21,CUST01668,PROD0216,EMP018,1,10,UPI,Retail Store,Delivered
ORD052585,2024-05-15,CUST03132,PROD0136,EMP013,2,15,Credit Card,Retail Store,Delivered
ORD052586,2024-01-02,CUST00893,PROD0071,EMP015,2,0,UPI,Retail Store,Returned
ORD052587,2023-12-01,CUST00646,PROD0067,EMP008,2,5,UPI,Online,Delivered
ORD052588,2023-09-27,CUST03911,PROD0143,EMP018,2,10,UPI,Online,Delivered
ORD052589,2024-06-12,CUST07584,PROD0097,EMP011,1,10,UPI,Online,Delivered
ORD052590,2023-06-11,CUST06574,PROD0062,EMP020,1,5,UPI,Online,Delivered
ORD052591,2024-04-14,CUST02269,PROD0180,EMP002,2,0,UPI,Retail Store,Delivered
ORD052592,2023-08-01,CUST05344,PROD0174,EMP003,4,0,Debit Card,Retail Store,Delivered
ORD052593,2024-12-23,CUST08202,PROD0204,EMP013,1,15,Debit Card,Retail Store,Delivered
ORD052594,2024-10-11,CUST09694,PROD0085,EMP002,2,10,Credit Card,Retail Store,Delivered
ORD052595,2024-11-02,CUST01058,PROD0243,EMP009,10,10,Debit Card,Retail Store,Delivered
ORD052596,2024-04-20,CUST01786,PROD0068,EMP002,2,10,UPI,Retail Store,Delivered
ORD052597,2024-03-18,CUST02976,PROD0056,EMP018,1,5,UPI,Retail Store,Delivered
ORD052598,2023-05-29,CUST04955,PROD0147,EMP016,1,15,Credit Card,Online,Delivered
ORD052599,2024-11-27,CUST05184,PROD0229,EMP001,3,0,UPI,Retail Store,Delivered
ORD052600,2024-07-10,CUST09638,PROD0176,EMP010,3,10,UPI,Retail Store,Delivered
ORD052601,2024-01-02,CUST00705,PROD0171,EMP001,3,15,Net Banking,Retail Store,Delivered
ORD052602,2024-12-29,CUST00980,PROD0053,EMP009,2,5,Debit Card,Retail Store,Delivered
ORD052603,2023-07-29,CUST00597,PROD0182,EMP005,4,5,UPI,Retail Store,Delivered
ORD052604,2024-05-16,CUST07705,PROD0066,EMP009,2,15,UPI,Online,Delivered
ORD052605,2023-01-22,CUST08114,PROD0268,EMP002,2,15,UPI,Retail Store,Delivered
ORD052606,2024-08-31,CUST01343,PROD0035,EMP003,1,5,EMI,Online,Delivered
ORD052607,2024-03-14,CUST05474,PROD0233,EMP018,2,25,UPI,Retail Store,Delivered
ORD052608,2023-09-21,CUST05123,PROD0073,EMP011,2,15,Cash,Retail Store,Delivered
ORD052609,2023-02-06,CUST04048,PROD0061,EMP013,2,15,UPI,Retail Store,Delivered
ORD052610,2023-05-31,CUST05940,PROD0155,EMP001,2,10,Credit Card,Retail Store,Delivered
ORD052611,2024-07-20,CUST00520,PROD0142,EMP003,2,15,Debit Card,Online,Delivered
ORD052612,2024-06-17,CUST07458,PROD0001,EMP007,1,15,Credit Card,Retail Store,Delivered
ORD052613,2024-03-12,CUST04069,PROD0115,EMP016,1,5,Cash,Online,Delivered
ORD052614,2023-03-28,CUST05407,PROD0214,EMP019,5,5,UPI,Retail Store,Delivered
ORD052615,2024-01-18,CUST00228,PROD0130,EMP006,2,10,Debit Card,Online,Delivered
ORD052616,2024-03-20,CUST08934,PROD0240,EMP011,2,25,Credit Card,Online,Delivered
ORD052617,2023-08-12,CUST09847,PROD0132,EMP012,2,10,UPI,Retail Store,Delivered
ORD052618,2023-09-19,CUST04700,PROD0188,EMP014,2,5,Cash,Retail Store,Delivered
ORD052619,2024-05-25,CUST05412,PROD0004,EMP020,2,10,UPI,Retail Store,Delivered
ORD052620,2024-01-24,CUST04433,PROD0076,EMP015,1,10,Net Banking,Retail Store,Delivered
ORD052621,2024-09-27,CUST03754,PROD0095,EMP009,1,10,UPI,Retail Store,Delivered
ORD052622,2023-10-25,CUST01321,PROD0033,EMP009,3,15,UPI,Retail Store,Delivered
ORD052623,2024-06-03,CUST07150,PROD0146,EMP009,2,20,Credit Card,Online,Delivered
ORD052624,2024-08-24,CUST09098,PROD0122,EMP009,1,10,Credit Card,Online,Delivered
ORD052625,2024-03-01,CUST06880,PROD0143,EMP006,2,20,UPI,Retail Store,Delivered
ORD052626,2024-12-04,CUST06148,PROD0054,EMP012,2,5,UPI,Retail Store,Delivered
ORD052627,2023-03-25,CUST00357,PROD0175,EMP019,3,0,UPI,Retail Store,Delivered
ORD052628,2023-06-04,CUST08246,PROD0067,EMP002,1,0,UPI,Retail Store,Delivered
ORD052629,2023-05-02,CUST01955,PROD0003,EMP008,1,0,UPI,Retail Store,Delivered
ORD052630,2023-06-19,CUST02450,PROD0086,EMP018,2,5,Debit Card,Retail Store,Delivered
ORD052631,2023-06-30,CUST03197,PROD0109,EMP019,2,5,UPI,Retail Store,Delivered
ORD052632,2024-11-01,CUST03290,PROD0222,EMP001,5,0,UPI,Retail Store,Returned
ORD052633,2024-12-25,CUST07352,PROD0208,EMP007,3,0,Credit Card,Online,Delivered
ORD052634,2023-01-05,CUST09198,PROD0200,EMP008,3,10,Credit Card,Online,Delivered
ORD052635,2023-10-27,CUST05891,PROD0172,EMP007,3,0,Credit Card,Retail Store,Delivered
ORD052636,2023-12-22,CUST00637,PROD0160,EMP010,1,15,Credit Card,Retail Store,Delivered
ORD052637,2023-04-23,CUST09468,PROD0076,EMP010,1,5,Cash,Online,Delivered
ORD052638,2023-08-12,CUST00670,PROD0144,EMP020,1,15,Debit Card,Online,Delivered
ORD052639,2023-02-24,CUST00464,PROD0210,EMP001,2,10,Debit Card,Retail Store,Delivered
ORD052640,2023-11-08,CUST05817,PROD0248,EMP013,7,10,UPI,Retail Store,Delivered
ORD052641,2023-06-29,CUST05685,PROD0259,EMP020,7,25,Credit Card,Retail Store,Delivered
ORD052642,2024-06-12,CUST07522,PROD0165,EMP006,1,20,UPI,Retail Store,Delivered
ORD052643,2024-10-03,CUST07053,PROD0261,EMP016,8,15,UPI,Online,Delivered
ORD052644,2023-06-04,CUST03667,PROD0129,EMP002,2,20,Cash,Retail Store,Delivered
ORD052645,2023-04-19,CUST00611,PROD0256,EMP010,3,20,Debit Card,Online,Delivered
ORD052646,2023-02-11,CUST09749,PROD0108,EMP004,2,15,Credit Card,Retail Store,Delivered
ORD052647,2024-04-25,CUST01433,PROD0007,EMP018,1,10,Debit Card,Retail Store,Delivered
ORD052648,2024-04-19,CUST01497,PROD0002,EMP019,2,10,Debit Card,Retail Store,Delivered
ORD052649,2024-07-18,CUST09675,PROD0053,EMP011,1,0,UPI,Retail Store,Delivered
ORD052650,2023-12-27,CUST08767,PROD0251,EMP009,7,10,UPI,Online,Delivered
ORD052651,2024-10-21,CUST04828,PROD0005,EMP006,2,15,UPI,Retail Store,Delivered
ORD052652,2024-08-09,CUST07030,PROD0020,EMP014,2,0,Credit Card,Retail Store,Delivered
ORD052653,2024-12-04,CUST00341,PROD0025,EMP020,1,15,UPI,Online,Delivered
ORD052654,2023-07-16,CUST09467,PROD0135,EMP002,1,15,UPI,Online,Delivered
ORD052655,2023-12-05,CUST09127,PROD0239,EMP019,6,25,Net Banking,Retail Store,Delivered
ORD052656,2024-10-29,CUST08921,PROD0128,EMP019,3,10,UPI,Retail Store,Delivered
ORD052657,2024-07-12,CUST05217,PROD0177,EMP013,2,10,Credit Card,Retail Store,Delivered
ORD052658,2023-03-28,CUST06468,PROD0226,EMP016,2,10,Cash,Retail Store,Delivered
ORD052659,2023-10-17,CUST09426,PROD0120,EMP015,1,5,Debit Card,Online,Cancelled
ORD052660,2023-07-05,CUST06153,PROD0072,EMP007,2,0,Credit Card,Online,Delivered
ORD052661,2024-01-18,CUST01663,PROD0247,EMP011,8,10,UPI,Online,Delivered
ORD052662,2024-03-16,CUST04456,PROD0113,EMP006,2,15,UPI,Retail Store,Delivered
ORD052663,2023-10-05,CUST01667,PROD0021,EMP017,2,15,Credit Card,Retail Store,Delivered
ORD052664,2023-01-02,CUST06907,PROD0090,EMP006,2,0,Debit Card,Retail Store,Delivered
ORD052665,2024-09-18,CUST09219,PROD0197,EMP010,5,0,Debit Card,Retail Store,Delivered
ORD052666,2024-04-14,CUST08618,PROD0265,EMP020,7,15,Credit Card,Retail Store,Delivered
ORD052667,2024-04-22,CUST08915,PROD0203,EMP020,1,10,UPI,Online,Delivered
ORD052668,2023-08-22,CUST04697,PROD0019,EMP004,1,10,Credit Card,Retail Store,Delivered
ORD052669,2024-03-12,CUST05768,PROD0220,EMP015,2,15,UPI,Online,Returned
ORD052670,2024-01-19,CUST08269,PROD0225,EMP013,3,0,UPI,Retail Store,Delivered
ORD052671,2024-07-16,CUST05872,PROD0246,EMP001,4,25,Debit Card,Retail Store,Delivered
ORD052672,2023-08-27,CUST08071,PROD0245,EMP002,5,25,UPI,Retail Store,Delivered
ORD052673,2023-10-27,CUST01280,PROD0032,EMP015,4,15,UPI,Online,Delivered
ORD052674,2023-05-29,CUST00682,PROD0202,EMP010,4,15,UPI,Online,Delivered
ORD052675,2024-01-31,CUST00912,PROD0144,EMP018,2,20,Debit Card,Retail Store,Delivered
ORD052676,2024-10-20,CUST09734,PROD0018,EMP002,3,0,UPI,Online,Delivered
ORD052677,2023-07-05,CUST03593,PROD0211,EMP003,2,15,UPI,Retail Store,Delivered
ORD052678,2024-02-16,CUST03995,PROD0217,EMP010,2,10,Cash,Retail Store,Delivered
ORD052679,2023-01-22,CUST04630,PROD0188,EMP011,1,0,UPI,Retail Store,Delivered
ORD052680,2023-08-22,CUST03538,PROD0025,EMP014,2,5,UPI,Online,Delivered
ORD052681,2024-12-01,CUST04917,PROD0168,EMP013,1,10,Debit Card,Retail Store,Delivered
ORD052682,2023-04-21,CUST06302,PROD0094,EMP004,2,10,UPI,Retail Store,Delivered
ORD052683,2024-11-10,CUST07172,PROD0074,EMP018,2,15,Credit Card,Retail Store,Delivered
ORD052684,2024-03-08,CUST03032,PROD0215,EMP010,5,10,Credit Card,Retail Store,Delivered
ORD052685,2024-12-27,CUST08659,PROD0173,EMP012,4,0,UPI,Retail Store,Delivered
ORD052686,2024-12-31,CUST03138,PROD0036,EMP017,2,15,UPI,Retail Store,Delivered
ORD052687,2023-12-14,CUST04428,PROD0002,EMP013,2,0,Credit Card,Retail Store,Delivered
ORD052688,2024-03-23,CUST07488,PROD0070,EMP007,1,5,Debit Card,Retail Store,Delivered
ORD052689,2023-11-30,CUST09093,PROD0143,EMP005,4,20,Credit Card,Online,Delivered
ORD052690,2024-02-01,CUST05447,PROD0151,EMP011,1,15,Credit Card,Online,Delivered
ORD052691,2024-10-01,CUST08135,PROD0235,EMP015,3,15,Credit Card,Retail Store,Delivered
ORD052692,2023-12-29,CUST00732,PROD0222,EMP011,1,5,Credit Card,Retail Store,Delivered
ORD052693,2023-07-16,CUST07468,PROD0027,EMP002,2,5,UPI,Retail Store,Cancelled
ORD052694,2024-08-02,CUST04478,PROD0123,EMP005,1,15,UPI,Retail Store,Delivered
ORD052695,2024-09-17,CUST06544,PROD0160,EMP015,1,20,Cash,Retail Store,Delivered
ORD052696,2023-05-29,CUST04306,PROD0176,EMP005,3,15,Debit Card,Retail Store,Delivered
ORD052697,2024-09-04,CUST01237,PROD0017,EMP010,1,10,Cash,Retail Store,Delivered
ORD052698,2024-07-09,CUST06113,PROD0215,EMP006,1,15,UPI,Retail Store,Delivered
ORD052699,2024-07-06,CUST07880,PROD0043,EMP020,2,5,UPI,Retail Store,Delivered
ORD052700,2023-04-01,CUST00946,PROD0175,EMP009,2,10,UPI,Retail Store,Delivered
ORD052701,2023-10-26,CUST01093,PROD0234,EMP013,7,15,UPI,Retail Store,Delivered
ORD052702,2024-03-25,CUST03173,PROD0125,EMP002,1,15,Net Banking,Retail Store,Delivered
ORD052703,2024-05-03,CUST05157,PROD0245,EMP016,8,20,Debit Card,Retail Store,Delivered
ORD052704,2023-10-02,CUST00309,PROD0140,EMP012,4,15,UPI,Retail Store,Delivered
ORD052705,2024-03-06,CUST05297,PROD0212,EMP019,1,15,UPI,Retail Store,Delivered
ORD052706,2024-07-24,CUST04290,PROD0181,EMP017,1,10,UPI,Retail Store,Returned
ORD052707,2024-08-03,CUST03918,PROD0150,EMP005,1,15,UPI,Retail Store,Delivered
ORD052708,2024-11-10,CUST03435,PROD0145,EMP002,4,10,UPI,Online,Delivered
ORD052709,2023-04-02,CUST05878,PROD0132,EMP018,1,20,UPI,Retail Store,Delivered
ORD052710,2024-07-08,CUST08512,PROD0030,EMP012,1,15,Credit Card,Retail Store,Delivered
ORD052711,2023-09-05,CUST01883,PROD0060,EMP007,1,0,Credit Card,Online,Delivered
ORD052712,2023-02-11,CUST06629,PROD0055,EMP007,1,5,Credit Card,Retail Store,Delivered
ORD052713,2023-10-12,CUST09265,PROD0039,EMP002,3,10,Cash,Retail Store,Delivered
ORD052714,2024-11-25,CUST05749,PROD0001,EMP013,3,5,UPI,Retail Store,Delivered
ORD052715,2023-03-23,CUST03551,PROD0130,EMP007,2,10,UPI,Retail Store,Delivered
ORD052716,2023-09-03,CUST01523,PROD0008,EMP001,1,10,Credit Card,Retail Store,Delivered
ORD052717,2024-03-10,CUST02249,PROD0132,EMP014,2,10,UPI,Online,Delivered
ORD052718,2023-06-22,CUST07829,PROD0056,EMP019,2,0,UPI,Retail Store,Delivered
ORD052719,2023-01-30,CUST04105,PROD0059,EMP005,2,0,Credit Card,Online,Delivered
ORD052720,2024-02-18,CUST05272,PROD0022,EMP012,1,10,Debit Card,Online,Delivered
ORD052721,2023-08-12,CUST05884,PROD0051,EMP009,2,5,Credit Card,Retail Store,Delivered
ORD052722,2024-11-20,CUST07234,PROD0117,EMP018,2,10,Cash,Retail Store,Cancelled
ORD052723,2023-02-13,CUST03326,PROD0038,EMP014,1,5,UPI,Retail Store,Delivered
ORD052724,2024-05-04,CUST03338,PROD0026,EMP003,2,10,UPI,Retail Store,Delivered
ORD052725,2023-05-16,CUST01370,PROD0259,EMP015,2,10,Cash,Retail Store,Delivered
ORD052726,2023-08-09,CUST01229,PROD0005,EMP011,1,15,Credit Card,Retail Store,Returned
ORD052727,2024-02-27,CUST05215,PROD0187,EMP015,2,10,UPI,Retail Store,Delivered
ORD052728,2024-04-11,CUST06501,PROD0196,EMP007,3,15,Credit Card,Retail Store,Delivered
ORD052729,2023-01-17,CUST04889,PROD0200,EMP001,1,10,Cash,Retail Store,Cancelled
ORD052730,2023-09-06,CUST00622,PROD0177,EMP012,4,0,Cash,Online,Returned
ORD052731,2024-03-01,CUST03223,PROD0227,EMP006,4,10,Credit Card,Online,Delivered
ORD052732,2024-06-12,CUST03322,PROD0116,EMP011,2,15,Credit Card,Retail Store,Delivered
ORD052733,2023-05-09,CUST02401,PROD0142,EMP011,2,10,UPI,Retail Store,Returned
ORD052734,2023-02-03,CUST03210,PROD0001,EMP009,2,0,Net Banking,Retail Store,Delivered
ORD052735,2023-02-26,CUST03009,PROD0100,EMP017,1,15,UPI,Retail Store,Delivered
ORD052736,2024-02-03,CUST05223,PROD0133,EMP013,1,10,UPI,Retail Store,Delivered
ORD052737,2024-05-30,CUST03684,PROD0225,EMP005,5,10,UPI,Online,Delivered
ORD052738,2024-12-28,CUST07463,PROD0154,EMP011,2,20,UPI,Retail Store,Delivered
ORD052739,2024-09-03,CUST03272,PROD0119,EMP004,1,15,Credit Card,Retail Store,Delivered
ORD052740,2023-10-10,CUST07587,PROD0013,EMP017,2,15,Debit Card,Retail Store,Delivered
ORD052741,2023-04-05,CUST08049,PROD0232,EMP015,3,15,UPI,Online,Delivered
ORD052742,2024-07-06,CUST01851,PROD0149,EMP004,2,20,UPI,Retail Store,Cancelled
ORD052743,2023-10-21,CUST08291,PROD0157,EMP020,4,15,UPI,Retail Store,Delivered
ORD052744,2024-10-09,CUST08716,PROD0244,EMP004,5,10,UPI,Online,Delivered
ORD052745,2024-05-24,CUST01822,PROD0181,EMP001,2,15,UPI,Online,Delivered
ORD052746,2024-01-14,CUST05606,PROD0001,EMP019,1,5,UPI,Retail Store,Delivered
ORD052747,2023-03-14,CUST02921,PROD0066,EMP017,2,10,UPI,Online,Returned
ORD052748,2024-07-18,CUST05260,PROD0222,EMP005,1,0,UPI,Online,Delivered
ORD052749,2024-10-18,CUST06020,PROD0046,EMP016,2,5,Credit Card,Retail Store,Returned
ORD052750,2023-09-21,CUST08492,PROD0198,EMP009,3,15,UPI,Retail Store,Delivered
ORD052751,2024-04-12,CUST08139,PROD0206,EMP005,3,15,UPI,Online,Delivered
ORD052752,2024-11-16,CUST08030,PROD0221,EMP009,5,10,Cash,Online,Delivered
ORD052753,2023-09-16,CUST07909,PROD0043,EMP019,2,10,Credit Card,Retail Store,Delivered
ORD052754,2024-03-19,CUST05289,PROD0005,EMP001,1,0,UPI,Retail Store,Delivered
ORD052755,2023-12-19,CUST00711,PROD0105,EMP003,1,5,UPI,Retail Store,Delivered
ORD052756,2023-08-04,CUST09746,PROD0060,EMP014,2,0,UPI,Online,Delivered
ORD052757,2024-06-01,CUST05035,PROD0200,EMP005,5,5,UPI,Retail Store,Cancelled
ORD052758,2024-12-27,CUST05140,PROD0025,EMP003,1,5,UPI,Online,Delivered
ORD052759,2024-08-31,CUST00271,PROD0065,EMP016,2,15,Credit Card,Retail Store,Delivered
ORD052760,2023-07-14,CUST08131,PROD0063,EMP008,1,15,Debit Card,Retail Store,Delivered
ORD052761,2023-01-09,CUST03203,PROD0090,EMP018,2,10,UPI,Retail Store,Delivered
ORD052762,2024-12-22,CUST06947,PROD0265,EMP003,4,10,EMI,Retail Store,Delivered
